Date,From,To,Flight_Number,Airline,Distance,Duration,Seat,Seat_Type,Class,Reason,Plane,Registration,Trip,Note,From_OID,To_OID,Airline_OID,Plane_OID
- -,SIN,HKG,Tiger Airways (TR),Tiger Airways,1593,03:41,,,,,320,,,"Direct",3316,3077,4936
- -,SIN,HKT,Tiger Airways (TR),Tiger Airways,608,01:42,,,,,320,,,"Direct",3316,3179,4936
- -,SIN,JOG,Tiger Airways (TR),Tiger Airways,771,02:02,,,,,320,,,"Direct",3316,3898,4936
- -,SIN,KBV,Tiger Airways (TR),Tiger Airways,579,01:39,,,,,320,,,"Direct",3316,3174,4936
- -,SIN,KLO,Tiger Airways (TR),Tiger Airways,1447,03:23,,,,,320,,,"Direct",3316,2430,4936
- -,SIN,KUL,Tiger Airways (TR),Tiger Airways,184,00:52,,,,,320,,,"Direct",3316,3304,4936
- -,SIN,LGK,Tiger Airways (TR),Tiger Airways,452,01:24,,,,,320,,,"Direct",3316,3305,4936
- -,SIN,LJG,Tiger Airways (TR),Tiger Airways,1766,04:01,,,,,320,,,"Direct",3316,4033,4936
- -,SIN,MAA,Tiger Airways (TR),Tiger Airways,1816,04:07,,,,,320,,,"Direct",3316,3144,4936
- -,SIN,MFM,Tiger Airways (TR),Tiger Airways,1574,03:38,,,,,320,,,"Direct",3316,3121,4936
- -,SIN,MLE,Tiger Airways (TR),Tiger Airways,2110,04:43,,,,,320,,,"Direct",3316,3156,4936
- -,SIN,MNL,Tiger Airways (TR),Tiger Airways,1474,03:26,,,,,320,,,"Direct",3316,2397,4936
- -,SIN,NGB,Tiger Airways (TR),Tiger Airways,2276,05:03,,,,,320,,,"Direct",3316,3387,4936
- -,SIN,PEN,Tiger Airways (TR),Tiger Airways,374,01:14,,,,,320,,,"Direct",3316,3308,4936
- -,SIN,PER,Tiger Airways (TR),Tiger Airways,2428,05:21,,,,,320,,,"Direct",3316,3351,4936
- -,SIN,PNH,Tiger Airways (TR),Tiger Airways,706,01:54,,,,,320,,,"Direct",3316,3034,4936
- -,SIN,RGN,Tiger Airways (TR),Tiger Airways,1199,02:53,,,,,320,,,"Direct",3316,3239,4936
- -,SIN,SGN,Tiger Airways (TR),Tiger Airways,678,01:51,,,,,320,,,"Direct",3316,3205,4936
- -,SIN,SUB,Tiger Airways (TR),Tiger Airways,854,02:12,,,,,320,,,"Direct",3316,3928,4936
- -,SIN,SZX,Tiger Airways (TR),Tiger Airways,1610,03:43,,,,,320,,,"Direct",3316,3374,4936
- -,SIN,TPE,Tiger Airways (TR),Tiger Airways,2001,04:30,,,,,320,,,"Direct",3316,2276,4936
- -,SIN,TRV,Tiger Airways (TR),Tiger Airways,1925,04:21,,,,,320,,,"Direct",3316,3153,4936
- -,SIN,TRZ,Tiger Airways (TR),Tiger Airways,1851,04:12,,,,,320,,,"Direct",3316,3152,4936
- -,SUB,SIN,Tiger Airways (TR),Tiger Airways,854,02:12,,,,,320,,,"Direct",3928,3316,4936
- -,SZX,SIN,Tiger Airways (TR),Tiger Airways,1610,03:43,,,,,320,,,"Direct",3374,3316,4936
- -,TPE,SIN,Tiger Airways (TR),Tiger Airways,2001,04:30,,,,,320,,,"Direct",2276,3316,4936
- -,TRV,SIN,Tiger Airways (TR),Tiger Airways,1925,04:21,,,,,320,,,"Direct",3153,3316,4936
- -,TRZ,SIN,Tiger Airways (TR),Tiger Airways,1851,04:12,,,,,320,,,"Direct",3152,3316,4936
