Date,From,To,Flight_Number,Airline,Distance,Duration,Seat,Seat_Type,Class,Reason,Plane,Registration,Trip,Note,From_OID,To_OID,Airline_OID,Plane_OID
- -,KBR,KUL,AirAsia (AK),AirAsia,239,00:58,,,,,320,,,"Direct",3298,3304,576
- -,KBR,SIN,AirAsia (AK),AirAsia,352,01:12,,,,,320,,,"Direct",3298,3316,576
- -,KBV,KUL,AirAsia (AK),AirAsia,414,01:19,,,,,320,,,"Direct",3174,3304,576
- -,KCH,BKI,AirAsia (AK),AirAsia,498,01:29,,,,,320,,,"Direct",3263,3269,576
- -,KCH,BTU,AirAsia (AK),AirAsia,216,00:55,,,,,320,,,"Direct",3263,3262,576
- -,KCH,JHB,AirAsia (AK),AirAsia,461,01:25,,,,,320,,,"Direct",3263,3303,576
- -,KCH,KBR,AirAsia (AK),AirAsia,642,01:47,,,,,320,,,"Direct",3263,3298,576
- -,KCH,KUL,AirAsia (AK),AirAsia,602,01:42,,,,,320,,,"Direct",3263,3304,576
- -,KCH,LGK,AirAsia (AK),AirAsia,804,02:06,,,,,320,,,"Direct",3263,3305,576
- -,KCH,MYY,AirAsia (AK),AirAsia,318,01:08,,,,,320,,,"Direct",3263,3266,576
- -,KCH,PEN,AirAsia (AK),AirAsia,742,01:59,,,,,320,,,"Direct",3263,3308,576
- -,KCH,SBW,AirAsia (AK),AirAsia,125,00:45,,,,,320,,,"Direct",3263,3267,576
- -,KCH,SIN,AirAsia (AK),AirAsia,438,01:22,,,,,320,,,"Direct",3263,3316,576
- -,KLO,KUL,AirAsia (AK),AirAsia,1542,03:35,,,,,320,,,"Direct",2430,3304,576
- -,KMG,KUL,AirAsia (AK),AirAsia,1545,03:35,,,,,320,,,"Direct",3382,3304,576
- -,KUL,AOR,AirAsia (AK),AirAsia,254,01:00,,,,,320,,,"Direct",3304,3296,576
- -,KUL,BDO,AirAsia (AK),AirAsia,779,02:03,,,,,320,,,"Direct",3304,3896,576
- -,KUL,BKI,AirAsia (AK),AirAsia,1011,02:31,,,,,320,,,"Direct",3304,3269,576
- -,KUL,BLR,AirAsia (AK),AirAsia,1790,04:04,,,,,320,,,"Direct",3304,3131,576
- -,KUL,BPN,AirAsia (AK),AirAsia,1084,02:40,,,,,320,,,"Direct",3304,3919,576
- -,KUL,BTJ,AirAsia (AK),AirAsia,473,01:26,,,,,320,,,"Direct",3304,3294,576
- -,KUL,BTU,AirAsia (AK),AirAsia,780,02:03,,,,,320,,,"Direct",3304,3262,576
- -,KUL,BWN,AirAsia (AK),AirAsia,923,02:20,,,,,320,,,"Direct",3304,3272,576
- -,KUL,CAN,AirAsia (AK),AirAsia,1622,03:44,,,,,320,,,"Direct",3304,3370,576
- -,KUL,CCU,AirAsia (AK),AirAsia,1636,03:46,,,,,320,,,"Direct",3304,3043,576
- -,KUL,CGK,AirAsia (AK),AirAsia,701,01:54,,,,,320,,,"Direct",3304,3275,576
- -,KUL,CNX,AirAsia (AK),AirAsia,1121,02:44,,,,,320,,,"Direct",3304,3931,576
- -,KUL,COK,AirAsia (AK),AirAsia,1808,04:06,,,,,320,,,"Direct",3304,3136,576
- -,KUL,DMK,AirAsia (AK),AirAsia,774,02:02,,,,,320,,,"Direct",3304,3157,576
- -,KUL,DPS,AirAsia (AK),AirAsia,1219,02:56,,,,,320,,,"Direct",3304,3940,576
- -,KUL,HAN,AirAsia (AK),AirAsia,1305,03:06,,,,,320,,,"Direct",3304,3199,576
- -,KUL,HDY,AirAsia (AK),AirAsia,303,01:06,,,,,320,,,"Direct",3304,3181,576
- -,KUL,HKG,AirAsia (AK),AirAsia,1579,03:39,,,,,320,,,"Direct",3304,3077,576
- -,KUL,HKT,AirAsia (AK),AirAsia,437,01:22,,,,,320,,,"Direct",3304,3179,576
- -,KUL,JHB,AirAsia (AK),AirAsia,155,00:48,,,,,320,,,"Direct",3304,3303,576
- -,KUL,JOG,AirAsia (AK),AirAsia,943,02:23,,,,,320,,,"Direct",3304,3898,576
- -,KUL,KBR,AirAsia (AK),AirAsia,239,00:58,,,,,320,,,"Direct",3304,3298,576
- -,KUL,KBV,AirAsia (AK),AirAsia,414,01:19,,,,,320,,,"Direct",3304,3174,576
